Date,Month,TimeOfDay,Item,PriceNaira,Quantity,IsWetSeason,IsInSeason,DaysSinceDelivery,StorageType,CurrentInflationRate,IsMarketDay,IsReligiousPeriod,TransportDisruption,SoldOut
2024-July-04,July,Morning,Beef Bone in,4049.73,60,1,0,2,cold,34.8,0,0,0,1
2024-July-04,July,Morning,Beef boneless,4648.64,65,1,0,4,cold,34.8,0,0,0,1
2024-July-04,July,Morning,Catfish (obokun) fresh,4185.39,68,1,0,5,cold,34.8,0,0,0,0
2024-July-04,July,Morning,Catfish dried,7127.71,54,1,0,3,room,34.8,1,0,0,1
2024-July-04,July,Morning,Chicken Wings,4862.11,36,1,0,3,cold,34.8,0,1,0,1
2024-July-04,July,Morning,Tomato,1009.65,72,1,0,2,room,34.8,0,0,0,1
2024-July-04,July,Morning,Onion bulb,1826.04,27,1,0,2,room,34.8,1,0,0,1
2024-July-04,July,Morning,Sweet potato,524.47,70,1,1,5,room,34.8,0,0,0,1
2024-July-04,July,Morning,Yam tuber,603.0,64,1,1,3,room,34.8,0,0,0,0
2024-July-04,July,Afternoon,Agric eggs medium size,1978.4,54,1,0,1,room,34.8,0,0,0,0
2024-July-04,July,Afternoon,Beans brown,1655.75,63,1,0,4,room,34.8,0,0,0,1
2024-July-04,July,Afternoon,Beans white black eye,1871.01,39,1,0,3,room,34.8,0,0,0,1
2024-July-04,July,Afternoon,Beef Bone in,3663.72,74,1,0,2,cold,34.8,1,0,0,0
2024-July-04,July,Afternoon,Beef boneless,6771.51,42,1,0,4,cold,34.8,0,0,0,1
2024-July-04,July,Afternoon,Catfish (obokun) fresh,4013.46,34,1,0,1,cold,34.8,0,0,0,0
2024-July-04,July,Afternoon,Catfish dried,9703.17,60,1,0,2,room,34.8,0,1,0,0
2024-July-04,July,Afternoon,Chicken Wings,3597.97,42,1,0,4,cold,34.8,1,1,0,1
2024-July-04,July,Afternoon,Tomato,2379.28,96,1,0,2,room,34.8,1,0,0,1
2024-July-04,July,Afternoon,Onion bulb,1593.76,63,1,0,5,room,34.8,0,1,0,1
2024-July-04,July,Afternoon,Sweet potato,635.28,79,1,1,1,room,34.8,0,0,0,1
2024-July-04,July,Afternoon,Yam tuber,647.25,54,1,1,5,room,34.8,0,0,0,0
2024-July-04,July,Evening,Agric eggs medium size,1509.1,39,1,0,1,room,34.8,0,0,0,1
2024-July-04,July,Evening,Beans brown,997.21,66,1,0,5,room,34.8,0,0,0,0
2024-July-04,July,Evening,Beans white black eye,1291.78,21,1,0,5,room,34.8,0,0,0,0
2024-July-04,July,Evening,Beef Bone in,2163.23,13,1,0,4,cold,34.8,0,0,0,0
2024-July-04,July,Evening,Beef boneless,3484.5,79,1,0,3,cold,34.8,1,0,0,1
2024-July-04,July,Evening,Catfish (obokun) fresh,3055.92,38,1,0,1,cold,34.8,0,0,0,1
2024-July-04,July,Evening,Catfish dried,3150.45,40,1,0,1,room,34.8,1,0,0,0
2024-July-04,July,Evening,Chicken Wings,2574.8,52,1,0,2,cold,34.8,0,0,0,1
2024-July-04,July,Evening,Tomato,780.17,27,1,0,3,room,34.8,0,0,0,0
2024-July-04,July,Evening,Onion bulb,883.9,67,1,0,5,room,34.8,1,0,0,0
2024-July-04,July,Evening,Sweet potato,426.48,38,1,1,3,room,34.8,1,0,0,0
2024-July-04,July,Evening,Yam tuber,393.87,20,1,1,5,room,34.8,1,0,0,1
2024-July-05,July,Morning,Agric eggs medium size,2240.44,59,1,0,2,room,34.8,0,0,0,1
2024-July-05,July,Morning,Beans brown,1727.3,92,1,0,2,room,34.8,0,0,0,1
2024-July-05,July,Morning,Beans white black eye,1347.06,71,1,0,5,room,34.8,0,0,0,0
2024-July-05,July,Morning,Beef Bone in,3930.94,60,1,0,2,cold,34.8,0,0,0,1
2024-July-05,July,Morning,Beef boneless,6101.47,103,1,0,2,cold,34.8,0,0,0,0
2024-July-05,July,Morning,Catfish (obokun) fresh,3835.81,55,1,0,2,cold,34.8,0,0,0,1
2024-July-05,July,Morning,Catfish dried,10159.16,35,1,0,1,room,34.8,0,1,0,1
2024-July-05,July,Morning,Chicken Wings,4579.55,40,1,0,2,cold,34.8,0,0,0,1
2024-July-05,July,Morning,Tomato,1487.57,64,1,0,5,room,34.8,0,0,0,0
2024-July-05,July,Morning,Onion bulb,1158.42,92,1,0,2,room,34.8,1,0,0,1
2024-July-05,July,Morning,Sweet potato,466.82,86,1,1,5,room,34.8,0,0,0,1
2024-July-05,July,Morning,Yam tuber,1063.94,60,1,1,5,room,34.8,0,1,0,1
2024-July-05,July,Afternoon,Agric eggs medium size,1642.24,52,1,0,3,room,34.8,0,0,0,1
2024-July-05,July,Afternoon,Beans brown,1159.85,63,1,0,1,room,34.8,1,0,0,0
2024-July-05,July,Afternoon,Beans white black eye,1779.24,62,1,0,2,room,34.8,1,0,0,0
2024-July-05,July,Afternoon,Beef Bone in,4844.39,37,1,0,5,cold,34.8,0,0,0,1
2024-July-05,July,Afternoon,Beef boneless,4940.36,60,1,0,4,cold,34.8,0,0,0,0
2024-July-05,July,Afternoon,Catfish (obokun) fresh,2911.11,27,1,0,1,cold,34.8,1,0,0,0
2024-July-05,July,Afternoon,Catfish dried,7200.68,45,1,0,5,room,34.8,0,0,0,0
2024-July-05,July,Afternoon,Chicken Wings,3221.73,40,1,0,1,cold,34.8,1,0,0,1
2024-July-05,July,Afternoon,Tomato,1014.63,45,1,0,3,room,34.8,0,0,0,1
2024-July-05,July,Afternoon,Onion bulb,1073.17,50,1,0,3,room,34.8,1,0,0,0
2024-July-05,July,Afternoon,Sweet potato,482.15,74,1,1,2,room,34.8,1,0,0,1
2024-July-05,July,Afternoon,Yam tuber,538.04,36,1,1,1,room,34.8,0,0,0,1
2024-July-05,July,Evening,Agric eggs medium size,2344.99,47,1,0,3,room,34.8,0,0,0,1
2024-July-05,July,Evening,Beans brown,1134.58,23,1,0,4,room,34.8,0,0,0,0
2024-July-05,July,Evening,Beans white black eye,826.32,54,1,0,1,room,34.8,0,1,0,0
2024-July-05,July,Evening,Beef Bone in,2709.65,26,1,0,2,cold,34.8,0,0,0,0
2024-July-05,July,Evening,Beef boneless,5142.31,30,1,0,4,cold,34.8,0,1,0,1
2024-July-05,July,Evening,Catfish (obokun) fresh,2540.17,29,1,0,1,cold,34.8,0,0,0,0
2024-July-05,July,Evening,Catfish dried,3596.36,29,1,0,4,room,34.8,0,0,0,0
2024-July-05,July,Evening,Chicken Wings,2287.82,24,1,0,2,cold,34.8,0,1,0,1
2024-July-05,July,Evening,Tomato,817.18,37,1,0,2,room,34.8,0,0,0,0
2024-July-05,July,Evening,Onion bulb,1174.74,59,1,0,4,room,34.8,0,0,0,0
2024-July-05,July,Evening,Sweet potato,411.66,40,1,1,3,room,34.8,0,0,0,0
2024-July-05,July,Evening,Yam tuber,482.94,25,1,1,2,room,34.8,0,0,0,0
2024-July-06,July,Morning,Agric eggs medium size,1809.07,57,1,0,5,room,34.8,0,0,0,1
2024-July-06,July,Morning,Beans brown,1140.53,121,1,0,1,room,34.8,1,0,0,1
2024-July-06,July,Morning,Beans white black eye,1526.35,79,1,0,3,room,34.8,0,1,0,1
2024-July-06,July,Morning,Beef Bone in,4285.24,91,1,0,5,cold,34.8,0,0,0,1
2024-July-06,July,Morning,Beef boneless,6062.99,44,1,0,1,cold,34.8,0,0,0,1
2024-July-06,July,Morning,Catfish (obokun) fresh,4412.21,36,1,0,1,cold,34.8,0,0,0,0
2024-July-06,July,Morning,Catfish dried,8795.31,52,1,0,4,room,34.8,0,0,0,1
2024-July-06,July,Morning,Chicken Wings,3295.15,48,1,0,1,cold,34.8,0,0,0,1
2024-July-06,July,Morning,Tomato,1498.85,76,1,0,1,room,34.8,0,0,0,0
2024-July-06,July,Morning,Onion bulb,1343.44,62,1,0,1,room,34.8,0,0,0,1
2024-July-06,July,Morning,Sweet potato,495.38,60,1,1,1,room,34.8,0,1,0,1
2024-July-06,July,Morning,Yam tuber,873.45,99,1,1,3,room,34.8,1,1,0,1
2024-July-06,July,Afternoon,Agric eggs medium size,1822.78,76,1,0,2,room,34.8,1,0,0,1
2024-July-06,July,Afternoon,Beans brown,1879.17,64,1,0,5,room,34.8,0,0,0,0
2024-July-06,July,Afternoon,Beans white black eye,953.18,30,1,0,4,room,34.8,0,0,0,1
2024-July-06,July,Afternoon,Beef Bone in,4472.81,48,1,0,5,cold,34.8,0,0,0,1
2024-July-06,July,Afternoon,Beef boneless,6181.47,67,1,0,5,cold,34.8,0,0,0,1
2024-July-06,July,Afternoon,Catfish (obokun) fresh,3449.96,45,1,0,1,cold,34.8,0,0,0,1
2024-July-06,July,Afternoon,Catfish dried,5923.37,59,1,0,3,room,34.8,0,0,0,0
2024-July-06,July,Afternoon,Chicken Wings,3925.89,60,1,0,4,cold,34.8,0,0,0,1
2024-July-06,July,Afternoon,Tomato,1783.71,42,1,0,1,room,34.8,0,0,0,0
2024-July-06,July,Afternoon,Onion bulb,1266.77,59,1,0,3,room,34.8,0,0,0,0
2024-July-06,July,Afternoon,Sweet potato,554.11,75,1,1,2,room,34.8,1,1,0,1
2024-July-06,July,Afternoon,Yam tuber,1073.94,53,1,1,4,room,34.8,0,1,0,1
2024-July-06,July,Evening,Agric eggs medium size,1332.43,46,1,0,1,room,34.8,0,0,0,1
2024-July-06,July,Evening,Beans brown,1258.04,34,1,0,4,room,34.8,0,0,0,0
2024-July-06,July,Evening,Beans white black eye,1363.44,42,1,0,5,room,34.8,0,0,0,0
2024-July-06,July,Evening,Beef Bone in,3127.31,45,1,0,5,cold,34.8,0,0,0,0
2024-July-06,July,Evening,Beef boneless,3440.75,56,1,0,1,cold,34.8,1,0,0,1
2024-July-06,July,Evening,Catfish (obokun) fresh,3322.62,48,1,0,3,cold,34.8,0,0,0,0
2024-July-06,July,Evening,Catfish dried,5847.32,39,1,0,1,room,34.8,0,1,0,0
2024-July-06,July,Evening,Chicken Wings,2974.4,20,1,0,3,cold,34.8,0,0,0,0
2024-July-06,July,Evening,Tomato,1104.81,56,1,0,1,room,34.8,0,0,0,0
2024-July-06,July,Evening,Onion bulb,1241.67,44,1,0,3,room,34.8,0,1,0,1
2024-July-06,July,Evening,Sweet potato,209.58,32,1,1,1,room,34.8,0,0,0,0
2024-July-06,July,Evening,Yam tuber,657.31,46,1,1,1,room,34.8,0,0,0,0
2024-July-07,July,Morning,Agric eggs medium size,2548.12,74,1,0,5,room,34.8,0,0,0,1
2024-July-07,July,Morning,Beans brown,1590.21,74,1,0,5,room,34.8,0,0,0,0
2024-July-07,July,Morning,Beans white black eye,1517.47,60,1,0,5,room,34.8,0,0,0,0
2024-July-07,July,Morning,Beef Bone in,4324.84,62,1,0,2,cold,34.8,0,0,0,0
2024-July-07,July,Morning,Beef boneless,6054.23,77,1,0,1,cold,34.8,0,0,0,0
2024-July-07,July,Morning,Catfish (obokun) fresh,3870.91,66,1,0,4,cold,34.8,0,0,0,1
2024-July-07,July,Morning,Catfish dried,7806.39,72,1,0,3,room,34.8,0,0,0,0
2024-July-07,July,Morning,Chicken Wings,4731.71,63,1,0,3,cold,34.8,0,1,0,1
2024-July-07,July,Morning,Tomato,1656.22,69,1,0,4,room,34.8,0,0,0,1
2024-July-07,July,Morning,Onion bulb,1085.96,33,1,0,1,room,34.8,0,0,0,1
2024-July-07,July,Morning,Sweet potato,429.45,32,1,1,5,room,34.8,0,0,0,0
2024-July-07,July,Morning,Yam tuber,726.7,46,1,1,3,room,34.8,0,0,0,0
2024-July-07,July,Afternoon,Agric eggs medium size,1786.02,112,1,0,2,room,34.8,1,0,0,1
2024-July-07,July,Afternoon,Beans brown,2241.94,44,1,0,3,room,34.8,0,0,0,0
2024-July-07,July,Afternoon,Beans white black eye,2099.75,77,1,0,4,room,34.8,0,0,0,0
2024-July-07,July,Afternoon,Beef Bone in,5056.29,29,1,0,5,cold,34.8,0,0,0,1
2024-July-07,July,Afternoon,Beef boneless,5042.49,64,1,0,1,cold,34.8,1,0,0,1
2024-July-07,July,Afternoon,Catfish (obokun) fresh,4244.06,42,1,0,4,cold,34.8,0,0,0,0
2024-July-07,July,Afternoon,Catfish dried,8628.9,35,1,0,3,room,34.8,0,0,0,0
2024-July-07,July,Afternoon,Chicken Wings,3158.16,68,1,0,4,cold,34.8,1,0,0,0
2024-July-07,July,Afternoon,Tomato,1017.48,54,1,0,5,room,34.8,0,0,0,1
2024-July-07,July,Afternoon,Onion bulb,2196.29,69,1,0,3,room,34.8,0,1,0,1
2024-July-07,July,Afternoon,Sweet potato,759.61,36,1,1,5,room,34.8,0,0,0,0
2024-July-07,July,Afternoon,Yam tuber,716.27,28,1,1,4,room,34.8,0,0,0,0
2024-July-07,July,Evening,Agric eggs medium size,1313.72,40,1,0,5,room,34.8,1,0,0,0
2024-July-07,July,Evening,Beans brown,1179.83,47,1,0,1,room,34.8,0,0,0,0
2024-July-07,July,Evening,Beans white black eye,623.88,59,1,0,1,room,34.8,0,0,0,0
2024-July-07,July,Evening,Beef Bone in,3381.38,42,1,0,2,cold,34.8,0,0,0,0
2024-July-07,July,Evening,Beef boneless,6738.17,27,1,0,1,cold,34.8,0,0,0,0
2024-July-07,July,Evening,Catfish (obokun) fresh,1723.81,48,1,0,1,cold,34.8,0,0,0,0
2024-July-07,July,Evening,Catfish dried,3258.28,56,1,0,5,room,34.8,1,0,0,0
2024-July-07,July,Evening,Chicken Wings,2187.85,67,1,0,2,cold,34.8,1,0,0,1
2024-July-07,July,Evening,Tomato,1422.0,32,1,0,4,room,34.8,0,1,0,0
2024-July-07,July,Evening,Onion bulb,961.7,44,1,0,3,room,34.8,0,1,0,0
2024-July-07,July,Evening,Sweet potato,307.95,50,1,1,4,room,34.8,0,0,0,1
2024-July-07,July,Evening,Yam tuber,1222.42,14,1,1,5,room,34.8,1,1,0,1
2024-July-08,July,Morning,Agric eggs medium size,2605.57,48,1,0,4,room,34.8,0,0,0,1
2024-July-08,July,Morning,Beans brown,1027.74,44,1,0,4,room,34.8,0,0,0,0
2024-July-08,July,Morning,Beans white black eye,1830.15,79,1,0,3,room,34.8,0,1,0,1
2024-July-08,July,Morning,Beef Bone in,5045.85,35,1,0,4,cold,34.8,0,0,0,1
2024-July-08,July,Morning,Beef boneless,5698.28,86,1,0,3,cold,34.8,0,0,0,0
2024-July-08,July,Morning,Catfish (obokun) fresh,3358.4,33,1,0,1,cold,34.8,0,0,0,1
2024-July-08,July,Morning,Catfish dried,7707.75,67,1,0,3,room,34.8,0,1,0,1
2024-July-08,July,Morning,Chicken Wings,3988.23,25,1,0,1,cold,34.8,0,0,0,0
2024-July-08,July,Morning,Tomato,1609.61,60,1,0,4,room,34.8,0,0,0,1
2024-July-08,July,Morning,Onion bulb,749.29,34,1,0,2,room,34.8,0,0,0,1
2024-July-08,July,Morning,Sweet potato,630.22,39,1,1,3,room,34.8,0,0,0,0
2024-July-08,July,Morning,Yam tuber,1023.61,80,1,1,4,room,34.8,0,0,0,0
2024-July-08,July,Afternoon,Agric eggs medium size,2219.97,43,1,0,1,room,34.8,0,0,0,0
2024-July-08,July,Afternoon,Beans brown,1596.88,27,1,0,1,room,34.8,0,0,0,0
2024-July-08,July,Afternoon,Beans white black eye,1130.72,56,1,0,1,room,34.8,0,0,0,1
2024-July-08,July,Afternoon,Beef Bone in,4121.79,40,1,0,4,cold,34.8,0,0,0,0
2024-July-08,July,Afternoon,Beef boneless,5911.42,90,1,0,2,cold,34.8,0,0,0,0
2024-July-08,July,Afternoon,Catfish (obokun) fresh,4085.06,84,1,0,1,cold,34.8,1,0,0,0
2024-July-08,July,Afternoon,Catfish dried,5990.06,45,1,0,3,room,34.8,0,0,0,1
2024-July-08,July,Afternoon,Chicken Wings,4132.45,56,1,0,4,cold,34.8,0,1,0,0
2024-July-08,July,Afternoon,Tomato,1511.17,44,1,0,1,room,34.8,0,0,0,1
2024-July-08,July,Afternoon,Onion bulb,1103.03,34,1,0,1,room,34.8,0,1,0,0
2024-July-08,July,Afternoon,Sweet potato,728.65,50,1,1,3,room,34.8,0,1,0,1
2024-July-08,July,Afternoon,Yam tuber,944.41,61,1,1,5,room,34.8,0,1,0,1
2024-July-08,July,Evening,Agric eggs medium size,1969.73,33,1,0,2,room,34.8,0,0,0,0
2024-July-08,July,Evening,Beans brown,1029.13,50,1,0,1,room,34.8,1,0,0,1
2024-July-08,July,Evening,Beans white black eye,1219.11,18,1,0,4,room,34.8,0,0,0,0
2024-July-08,July,Evening,Beef Bone in,3411.95,15,1,0,1,cold,34.8,0,0,0,0
2024-July-08,July,Evening,Beef boneless,4165.45,37,1,0,2,cold,34.8,0,0,0,0
2024-July-08,July,Evening,Catfish (obokun) fresh,2143.83,24,1,0,1,cold,34.8,0,0,0,0
2024-July-08,July,Evening,Catfish dried,5861.69,37,1,0,1,room,34.8,0,0,0,0
2024-July-08,July,Evening,Chicken Wings,1984.7,37,1,0,3,cold,34.8,0,0,0,1
2024-July-08,July,Evening,Tomato,1204.52,38,1,0,1,room,34.8,0,0,0,0
2024-July-08,July,Evening,Onion bulb,971.7,61,1,0,3,room,34.8,0,0,0,0
2024-July-08,July,Evening,Sweet potato,353.82,46,1,1,2,room,34.8,0,0,0,0
2024-July-08,July,Evening,Yam tuber,479.06,41,1,1,4,room,34.8,0,0,0,0
2024-July-09,July,Morning,Agric eggs medium size,2108.36,39,1,0,2,room,34.8,0,1,0,0
2024-July-09,July,Morning,Beans brown,1757.47,84,1,0,4,room,34.8,0,0,0,0
2024-July-09,July,Morning,Beans white black eye,1561.79,71,1,0,5,room,34.8,0,0,0,0
2024-July-09,July,Morning,Beef Bone in,4252.28,47,1,0,5,cold,34.8,0,0,0,0
2024-July-09,July,Morning,Beef boneless,5992.15,67,1,0,5,cold,34.8,0,0,0,0
2024-July-09,July,Morning,Catfish (obokun) fresh,4428.72,75,1,0,1,cold,34.8,1,1,0,1
2024-July-09,July,Morning,Catfish dried,7361.96,36,1,0,2,room,34.8,0,0,0,0
2024-July-09,July,Morning,Chicken Wings,4052.2,56,1,0,1,cold,34.8,0,0,0,1
2024-July-09,July,Morning,Tomato,2127.07,40,1,0,5,room,34.8,0,0,0,0
2024-July-09,July,Morning,Onion bulb,1427.94,24,1,0,2,room,34.8,0,1,0,1
2024-July-09,July,Morning,Sweet potato,561.62,74,1,1,3,room,34.8,0,0,0,1
2024-July-09,July,Morning,Yam tuber,568.19,146,1,1,3,room,34.8,1,0,0,1
2024-July-09,July,Afternoon,Agric eggs medium size,2232.46,45,1,0,4,room,34.8,0,0,0,0
2024-July-09,July,Afternoon,Beans brown,1878.37,76,1,0,4,room,34.8,1,0,0,0
2024-July-09,July,Afternoon,Beans white black eye,1595.89,55,1,0,4,room,34.8,0,1,0,1
2024-July-09,July,Afternoon,Beef Bone in,4308.88,33,1,0,4,cold,34.8,0,0,0,0
2024-July-09,July,Afternoon,Beef boneless,5710.18,54,1,0,3,cold,34.8,0,0,0,0
2024-July-09,July,Afternoon,Catfish (obokun) fresh,3579.39,59,1,0,1,cold,34.8,0,0,0,0
2024-July-09,July,Afternoon,Catfish dried,5466.86,76,1,0,1,room,34.8,0,0,0,1
2024-July-09,July,Afternoon,Chicken Wings,5112.02,45,1,0,2,cold,34.8,0,1,0,0
2024-July-09,July,Afternoon,Tomato,2051.67,57,1,0,4,room,34.8,0,0,0,1
2024-July-09,July,Afternoon,Onion bulb,1079.15,39,1,0,2,room,34.8,0,0,0,0
2024-July-09,July,Afternoon,Sweet potato,795.78,46,1,1,3,room,34.8,0,1,0,1
2024-July-09,July,Afternoon,Yam tuber,792.9,72,1,1,4,room,34.8,0,0,0,1
2024-July-09,July,Evening,Agric eggs medium size,1167.74,10,1,0,1,room,34.8,0,0,0,0
2024-July-09,July,Evening,Beans brown,1405.6,33,1,0,4,room,34.8,0,0,0,0
2024-July-09,July,Evening,Beans white black eye,855.98,29,1,0,2,room,34.8,0,0,0,0
2024-July-09,July,Evening,Beef Bone in,3858.06,25,1,0,1,cold,34.8,0,0,0,0
2024-July-09,July,Evening,Beef boneless,3522.08,32,1,0,3,cold,34.8,0,0,0,1
2024-July-09,July,Evening,Catfish (obokun) fresh,3230.47,28,1,0,1,cold,34.8,0,0,0,0
2024-July-09,July,Evening,Catfish dried,4858.67,58,1,0,2,room,34.8,0,0,0,0
2024-July-09,July,Evening,Chicken Wings,2713.81,51,1,0,1,cold,34.8,1,1,0,0
2024-July-09,July,Evening,Tomato,708.72,49,1,0,2,room,34.8,0,0,0,1
2024-July-09,July,Evening,Onion bulb,796.84,37,1,0,5,room,34.8,0,0,0,0
2024-July-09,July,Evening,Sweet potato,477.25,42,1,1,2,room,34.8,0,0,0,0
2024-July-09,July,Evening,Yam tuber,596.0,29,1,1,2,room,34.8,0,0,0,0
2024-July-10,July,Morning,Agric eggs medium size,2559.42,54,1,0,5,room,34.8,0,0,0,1
2024-July-10,July,Morning,Beans brown,1620.46,45,1,0,5,room,34.8,0,0,0,0
2024-July-10,July,Morning,Beans white black eye,1578.04,63,1,0,3,room,34.8,0,0,0,0
2024-July-10,July,Morning,Beef Bone in,3825.21,47,1,0,2,cold,34.8,0,0,0,1
2024-July-10,July,Morning,Beef boneless,5910.68,86,1,0,3,cold,34.8,0,0,0,1
2024-July-10,July,Morning,Catfish (obokun) fresh,4956.47,66,1,0,3,cold,34.8,0,0,0,1
2024-July-10,July,Morning,Catfish dried,8510.43,38,1,0,1,room,34.8,0,0,0,0
2024-July-10,July,Morning,Chicken Wings,5445.9,89,1,0,4,cold,34.8,0,1,0,1
2024-July-10,July,Morning,Tomato,1402.36,58,1,0,1,room,34.8,0,0,0,1
2024-July-10,July,Morning,Onion bulb,1194.33,102,1,0,1,room,34.8,1,1,0,1
2024-July-10,July,Morning,Sweet potato,438.19,69,1,1,2,room,34.8,0,0,0,0
2024-July-10,July,Morning,Yam tuber,717.79,90,1,1,2,room,34.8,0,0,0,1
2024-July-10,July,Afternoon,Agric eggs medium size,1829.14,57,1,0,4,room,34.8,0,0,0,1
2024-July-10,July,Afternoon,Beans brown,1473.78,59,1,0,5,room,34.8,1,0,0,0
2024-July-10,July,Afternoon,Beans white black eye,1161.48,51,1,0,1,room,34.8,0,0,0,0
2024-July-10,July,Afternoon,Beef Bone in,4609.63,46,1,0,2,cold,34.8,0,0,0,0
2024-July-10,July,Afternoon,Beef boneless,5289.76,42,1,0,1,cold,34.8,0,0,0,1
2024-July-10,July,Afternoon,Catfish (obokun) fresh,2930.04,77,1,0,3,cold,34.8,1,0,0,0
2024-July-10,July,Afternoon,Catfish dried,7936.76,60,1,0,4,room,34.8,0,0,0,1
2024-July-10,July,Afternoon,Chicken Wings,3990.23,49,1,0,2,cold,34.8,0,0,0,0
2024-July-10,July,Afternoon,Tomato,1451.08,46,1,0,1,room,34.8,0,0,0,0
2024-July-10,July,Afternoon,Onion bulb,1367.17,70,1,0,2,room,34.8,0,0,0,0
2024-July-10,July,Afternoon,Sweet potato,702.59,71,1,1,1,room,34.8,0,0,0,0
2024-July-10,July,Afternoon,Yam tuber,870.49,63,1,1,5,room,34.8,0,0,0,0
2024-July-10,July,Evening,Agric eggs medium size,1745.65,47,1,0,1,room,34.8,0,0,0,0
2024-July-10,July,Evening,Beans brown,1469.35,14,1,0,1,room,34.8,0,0,0,0
2024-July-10,July,Evening,Beans white black eye,1039.72,71,1,0,3,room,34.8,0,1,0,0
2024-July-10,July,Evening,Beef Bone in,3801.63,28,1,0,4,cold,34.8,0,0,0,1
2024-July-10,July,Evening,Beef boneless,4350.16,55,1,0,5,cold,34.8,0,0,0,1
2024-July-10,July,Evening,Catfish (obokun) fresh,2950.24,64,1,0,2,cold,34.8,0,0,0,0
2024-July-10,July,Evening,Catfish dried,6934.95,41,1,0,2,room,34.8,0,0,0,0
2024-July-10,July,Evening,Chicken Wings,2265.84,35,1,0,5,cold,34.8,0,0,0,0
2024-July-10,July,Evening,Tomato,1281.23,57,1,0,4,room,34.8,0,1,0,0
2024-July-10,July,Evening,Onion bulb,840.58,56,1,0,3,room,34.8,1,0,0,1
2024-July-10,July,Evening,Sweet potato,320.73,52,1,1,2,room,34.8,1,0,0,0
2024-July-10,July,Evening,Yam tuber,324.92,28,1,1,3,room,34.8,0,0,0,1
2024-July-11,July,Morning,Agric eggs medium size,2133.63,130,1,0,3,room,34.8,1,0,0,1
2024-July-11,July,Morning,Beans brown,1143.62,65,1,0,2,room,34.8,0,0,0,0
2024-July-11,July,Morning,Beans white black eye,1385.02,75,1,0,1,room,34.8,0,0,0,0
2024-July-11,July,Morning,Beef Bone in,5169.89,59,1,0,2,cold,34.8,0,1,0,1
2024-July-11,July,Morning,Beef boneless,6094.69,64,1,0,2,cold,34.8,0,0,0,1
2024-July-11,July,Morning,Catfish (obokun) fresh,4039.8,103,1,0,5,cold,34.8,0,0,0,0
2024-July-11,July,Morning,Catfish dried,4508.32,88,1,0,2,room,34.8,0,0,0,0
2024-July-11,July,Morning,Chicken Wings,3722.43,33,1,0,3,cold,34.8,0,0,0,1
2024-July-11,July,Morning,Tomato,756.4,79,1,0,4,room,34.8,0,0,0,1
2024-July-11,July,Morning,Onion bulb,1217.13,61,1,0,5,room,34.8,0,0,0,1
2024-July-11,July,Morning,Sweet potato,535.32,74,1,1,1,room,34.8,0,0,0,1
2024-July-11,July,Morning,Yam tuber,690.45,114,1,1,5,room,34.8,1,0,0,1
2024-July-11,July,Afternoon,Agric eggs medium size,2347.19,34,1,0,3,room,34.8,0,0,0,1
2024-July-11,July,Afternoon,Beans brown,1511.49,63,1,0,2,room,34.8,0,0,0,0
2024-July-11,July,Afternoon,Beans white black eye,1277.54,81,1,0,4,room,34.8,1,0,0,0
2024-July-11,July,Afternoon,Beef Bone in,5178.15,22,1,0,1,cold,34.8,0,0,0,1
2024-July-11,July,Afternoon,Beef boneless,4720.62,111,1,0,5,cold,34.8,1,0,0,1
2024-July-11,July,Afternoon,Catfish (obokun) fresh,4282.01,50,1,0,1,cold,34.8,0,0,0,0
2024-July-11,July,Afternoon,Catfish dried,5205.73,58,1,0,1,room,34.8,0,1,0,0
2024-July-11,July,Afternoon,Chicken Wings,3702.13,61,1,0,2,cold,34.8,0,0,0,0
2024-July-11,July,Afternoon,Tomato,1465.57,55,1,0,3,room,34.8,0,1,0,0
2024-July-11,July,Afternoon,Onion bulb,1614.5,44,1,0,4,room,34.8,0,0,0,0
2024-July-11,July,Afternoon,Sweet potato,697.97,53,1,1,2,room,34.8,0,0,0,0
2024-July-11,July,Afternoon,Yam tuber,490.43,65,1,1,5,room,34.8,0,0,0,1
2024-July-11,July,Evening,Agric eggs medium size,2110.31,29,1,0,4,room,34.8,0,1,0,0
2024-July-11,July,Evening,Beans brown,1590.09,35,1,0,2,room,34.8,0,0,0,0
2024-July-11,July,Evening,Beans white black eye,824.72,40,1,0,1,room,34.8,0,0,0,0
2024-July-11,July,Evening,Beef Bone in,3613.64,17,1,0,5,cold,34.8,0,0,0,0
2024-July-11,July,Evening,Beef boneless,3224.75,50,1,0,2,cold,34.8,0,1,0,0
2024-July-11,July,Evening,Catfish (obokun) fresh,2240.52,65,1,0,2,cold,34.8,0,0,0,0
2024-July-11,July,Evening,Catfish dried,4518.35,42,1,0,3,room,34.8,0,0,0,0
2024-July-11,July,Evening,Chicken Wings,1907.97,18,1,0,1,cold,34.8,1,0,0,1
2024-July-11,July,Evening,Tomato,1024.05,48,1,0,2,room,34.8,0,0,0,1
2024-July-11,July,Evening,Onion bulb,862.96,33,1,0,5,room,34.8,0,0,0,0
2024-July-11,July,Evening,Sweet potato,368.81,28,1,1,4,room,34.8,0,0,0,0
2024-July-11,July,Evening,Yam tuber,324.92,112,1,1,2,room,34.8,1,1,0,1
2024-July-12,July,Morning,Agric eggs medium size,1798.36,45,1,0,4,room,34.8,0,0,0,0
